scenario,sim,metric,value
HPV-Faster 70%,0,yld,49353.27393926475
HPV-Faster 70%,0,yll,636212.7365721916
HPV-Faster 70%,1,ablations,824172.5326
HPV-Faster 70%,1,asr_cancer_incidence,610.5107460914448
HPV-Faster 70%,1,cancer_deaths,65686.57395119348
HPV-Faster 70%,1,cancer_incidence,573.3483524918556
HPV-Faster 70%,1,cancer_incidence_no_hiv,542.199211537838
HPV-Faster 70%,1,cancer_incidence_with_hiv,3320.3705835342407
HPV-Faster 70%,1,cancer_treatments,77145.1702
HPV-Faster 70%,1,cancers,70082.95418922228
HPV-Faster 70%,1,cancers_no_hiv,65832.52850918392
HPV-Faster 70%,1,cancers_with_hiv,3726.200905944374
HPV-Faster 70%,1,dalys,1335282.8497807125
HPV-Faster 70%,1,excisions,0.0
HPV-Faster 70%,1,leeps,38125.7984
HPV-Faster 70%,1,screens,7545631.6474
HPV-Faster 70%,1,txvs,0.0
HPV-Faster 70%,1,vaccinations,13542700.5926
HPV-Faster 70%,1,yld,90688.61428328427
HPV-Faster 70%,1,yll,1244594.235497428
HPV-Faster 70%,2,ablations,544484.0584
HPV-Faster 70%,2,asr_cancer_incidence,464.1136754154921
HPV-Faster 70%,2,cancer_deaths,49733.3116194241
HPV-Faster 70%,2,cancer_incidence,421.23078739643097
HPV-Faster 70%,2,cancer_incidence_no_hiv,393.81921726465225
HPV-Faster 70%,2,cancer_incidence_with_hiv,2867.5696115493774
HPV-Faster 70%,2,cancer_treatments,64933.0004
HPV-Faster 70%,2,cancers,49551.618509734144
HPV-Faster 70%,2,cancers_no_hiv,46063.706747852615
HPV-Faster 70%,2,cancers_with_hiv,3145.378266626325
HPV-Faster 70%,2,dalys,934867.1692104798
HPV-Faster 70%,2,excisions,0.0
HPV-Faster 70%,2,leeps,24424.3396
HPV-Faster 70%,2,screens,6532617.2696
HPV-Faster 70%,2,txvs,0.0
HPV-Faster 70%,2,vaccinations,13559082.7716
HPV-Faster 70%,2,yld,61840.63395381484
HPV-Faster 70%,2,yll,873026.535256665
HPV-Faster 70%,3,ablations,981441.451
HPV-Faster 70%,3,asr_cancer_incidence,700.9075202741783
HPV-Faster 70%,3,cancer_deaths,72099.45076829668
HPV-Faster 70%,3,cancer_incidence,657.6232596635818
HPV-Faster 70%,3,cancer_incidence_no_hiv,625.5746176242828
HPV-Faster 70%,3,cancer_incidence_with_hiv,3489.15585398674
HPV-Faster 70%,3,cancer_treatments,95314.496
HPV-Faster 70%,3,cancers,80588.39718005646
HPV-Faster 70%,3,cancers_no_hiv,76117.55750023785
HPV-Faster 70%,3,cancers_with_hiv,3824.494009925949
HPV-Faster 70%,3,dalys,1602811.2712390276
HPV-Faster 70%,3,excisions,0.0
HPV-Faster 70%,3,leeps,45572.2434
HPV-Faster 70%,3,screens,8168750.165
HPV-Faster 70%,3,txvs,0.0
HPV-Faster 70%,3,vaccinations,13583804.969
HPV-Faster 70%,3,yld,107762.49177348209
HPV-Faster 70%,3,yll,1495048.7794655454
HPV-Faster 70%,4,ablations,470913.18179999996
HPV-Faster 70%,4,asr_cancer_incidence,581.7840232590736
HPV-Faster 70%,4,cancer_deaths,58892.43918357821
HPV-Faster 70%,4,cancer_incidence,508.0319353938103
HPV-Faster 70%,4,cancer_incidence_no_hiv,482.04234689474106
HPV-Faster 70%,4,cancer_incidence_with_hiv,2961.2079360485077
HPV-Faster 70%,4,cancer_treatments,60465.1334
HPV-Faster 70%,4,cancers,58052.480246298604
HPV-Faster 70%,4,cancers_no_hiv,54436.48958112834
HPV-Faster 70%,4,cancers_with_hiv,3038.1494610230757
HPV-Faster 70%,4,dalys,940432.255204694
HPV-Faster 70%,4,excisions,0.0
HPV-Faster 70%,4,leeps,27402.9176
HPV-Faster 70%,4,screens,6460535.682
HPV-Faster 70%,4,txvs,0.0
HPV-Faster 70%,4,vaccinations,13552529.9
HPV-Faster 70%,4,yld,70101.63868345885
HPV-Faster 70%,4,yll,870330.6165212352
HPV-Faster 70%,5,ablations,1679620.1342
HPV-Faster 70%,5,asr_cancer_incidence,906.0525556924807
HPV-Faster 70%,5,cancer_deaths,103332.8168510603
HPV-Faster 70%,5,cancer_incidence,907.1971789598465
HPV-Faster 70%,5,cancer_incidence_no_hiv,876.2387204170227
HPV-Faster 70%,5,cancer_incidence_with_hiv,3927.5719742774963
HPV-Faster 70%,5,cancer_treatments,161438.9276
HPV-Faster 70%,5,cancers,117638.9248910326
HPV-Faster 70%,5,cancers_no_hiv,112837.46543349803
HPV-Faster 70%,5,cancers_with_hiv,3988.3158034766902
HPV-Faster 70%,5,dalys,2588479.1454814365
HPV-Faster 70%,5,excisions,0.0
HPV-Faster 70%,5,leeps,80421.606
HPV-Faster 70%,5,screens,10324644.9214
HPV-Faster 70%,5,txvs,0.0
HPV-Faster 70%,5,vaccinations,13530190.565
HPV-Faster 70%,5,yld,159234.79479550067
HPV-Faster 70%,5,yll,2429244.3506859355
HPV-Faster 70%,6,ablations,459594.5854
HPV-Faster 70%,6,asr_cancer_incidence,479.4309031358543
HPV-Faster 70%,6,cancer_deaths,48774.209373955186
HPV-Faster 70%,6,cancer_incidence,426.81000688672066
HPV-Faster 70%,6,cancer_incidence_no_hiv,402.9242510795593
HPV-Faster 70%,6,cancer_incidence_with_hiv,2595.327861070633
HPV-Faster 70%,6,cancer_treatments,50635.826
HPV-Faster 70%,6,cancers,49021.43154215856
HPV-Faster 70%,6,cancers_no_hiv,45822.44212443326
HPV-Faster 70%,6,cancers_with_hiv,2832.627576404404
HPV-Faster 70%,6,dalys,849799.6642685519
HPV-Faster 70%,6,excisions,0.0
HPV-Faster 70%,6,leeps,22637.1928
HPV-Faster 70%,6,screens,6353306.874
HPV-Faster 70%,6,txvs,0.0
HPV-Faster 70%,6,vaccinations,13571890.657
HPV-Faster 70%,6,yld,60067.40641790968
HPV-Faster 70%,6,yll,789732.2578506422
HPV-Faster 70%,7,ablations,730943.0412
HPV-Faster 70%,7,asr_cancer_incidence,542.6232845830216
HPV-Faster 70%,7,cancer_deaths,57846.95670670143
HPV-Faster 70%,7,cancer_incidence,510.2208611369133
HPV-Faster 70%,7,cancer_incidence_no_hiv,483.33567321300507
HPV-Faster 70%,7,cancer_incidence_with_hiv,3250.5749735832214
HPV-Faster 70%,7,cancer_treatments,76549.4546
HPV-Faster 70%,7,cancers,62520.34509421627
HPV-Faster 70%,7,cancers_no_hiv,58844.78479388087
HPV-Faster 70%,7,cancers_with_hiv,3231.756996181423
HPV-Faster 70%,7,dalys,1235099.4097144934
HPV-Faster 70%,7,excisions,0.0
HPV-Faster 70%,7,leeps,33955.7892
HPV-Faster 70%,7,screens,7128035.0117999995
HPV-Faster 70%,7,txvs,0.0
HPV-Faster 70%,7,vaccinations,13558784.9138
HPV-Faster 70%,7,yld,82242.05787516692
HPV-Faster 70%,7,yll,1152857.3518393266
HPV-Faster 70%,8,ablations,750601.656
HPV-Faster 70%,8,asr_cancer_incidence,534.2765627942676
HPV-Faster 70%,8,cancer_deaths,57236.349733866766
HPV-Faster 70%,8,cancer_incidence,496.3276472091675
HPV-Faster 70%,8,cancer_incidence_no_hiv,473.98550605773926
HPV-Faster 70%,8,cancer_incidence_with_hiv,2561.714122533798
HPV-Faster 70%,8,cancer_treatments,81315.1794
HPV-Faster 70%,8,cancers,59887.28374397803
HPV-Faster 70%,8,cancers_no_hiv,56727.01569846717
HPV-Faster 70%,8,cancers_with_hiv,2725.398770246351
HPV-Faster 70%,8,dalys,1244781.885929842
HPV-Faster 70%,8,excisions,0.0
HPV-Faster 70%,8,leeps,33360.0736
HPV-Faster 70%,8,screens,7318068.2882
HPV-Faster 70%,8,txvs,0.0
HPV-Faster 70%,8,vaccinations,13516786.964
HPV-Faster 70%,8,yld,77570.21090733197
HPV-Faster 70%,8,yll,1167211.67502251
HPV-Faster 70%,9,ablations,303814.956
HPV-Faster 70%,9,asr_cancer_incidence,465.2093218348579
HPV-Faster 70%,9,cancer_deaths,46081.575585130304
HPV-Faster 70%,9,cancer_incidence,391.78743164241314
HPV-Faster 70%,9,cancer_incidence_no_hiv,366.5013959556818
HPV-Faster 70%,9,cancer_incidence_with_hiv,2687.974267721176
HPV-Faster 70%,9,cancer_treatments,46167.958999999995
HPV-Faster 70%,9,cancers,42593.661379894664
HPV-Faster 70%,9,cancers_no_hiv,39352.971263591724
HPV-Faster 70%,9,cancers_with_hiv,2835.606138248529
HPV-Faster 70%,9,dalys,643262.8650978194
HPV-Faster 70%,9,excisions,0.0
HPV-Faster 70%,9,leeps,16382.179
HPV-Faster 70%,9,screens,5880010.8297999995
HPV-Faster 70%,9,txvs,0.0
HPV-Faster 70%,9,vaccinations,13560869.9184
HPV-Faster 70%,9,yld,48200.603607238765
HPV-Faster 70%,9,yll,595062.2614905806
"Mass TxV 50/90, 18%",0,ablations,518570.4298
"Mass TxV 50/90, 18%",0,asr_cancer_incidence,649.2793393090592
"Mass TxV 50/90, 18%",0,cancer_deaths,64358.128747135146
"Mass TxV 50/90, 18%",0,cancer_incidence,581.4143737256527
"Mass TxV 50/90, 18%",0,cancer_incidence_no_hiv,554.7074328064919
"Mass TxV 50/90, 18%",0,cancer_incidence_with_hiv,3250.2848002910614
"Mass TxV 50/90, 18%",0,cancer_treatments,75060.1656
"Mass TxV 50/90, 18%",0,cancers,65519.77494840927
"Mass TxV 50/90, 18%",0,cancers_no_hiv,61689.326441234305
"Mass TxV 50/90, 18%",0,cancers_with_hiv,3267.4999391497536
"Mass TxV 50/90, 18%",0,dalys,1136231.299157418
"Mass TxV 50/90, 18%",0,excisions,0.0
"Mass TxV 50/90, 18%",0,leeps,23232.9084
"Mass TxV 50/90, 18%",0,screens,6124552.0836
"Mass TxV 50/90, 18%",0,txvs,1612304.2714
"Mass TxV 50/90, 18%",0,vaccinations,13535552.0054
"Mass TxV 50/90, 18%",0,yld,79364.8655035723
"Mass TxV 50/90, 18%",0,yll,1056866.4336538457
"Mass TxV 50/90, 18%",1,ablations,1071990.2222
"Mass TxV 50/90, 18%",1,asr_cancer_incidence,865.8275339796535
"Mass TxV 50/90, 18%",1,cancer_deaths,90087.08294097518
"Mass TxV 50/90, 18%",1,cancer_incidence,818.4635553359985
"Mass TxV 50/90, 18%",1,cancer_incidence_no_hiv,776.3582625389099
"Mass TxV 50/90, 18%",1,cancer_incidence_with_hiv,4514.945579528809
"Mass TxV 50/90, 18%",1,cancer_treatments,120632.409
"Mass TxV 50/90, 18%",1,cancers,98641.55775269674
"Mass TxV 50/90, 18%",1,cancers_no_hiv,92857.16519092303
"Mass TxV 50/90, 18%",1,cancers_with_hiv,5075.496696469981
"Mass TxV 50/90, 18%",1,dalys,1925951.686259523
"Mass TxV 50/90, 18%",1,excisions,0.0
"Mass TxV 50/90, 18%",1,leeps,47955.1058
"Mass TxV 50/90, 18%",1,screens,8015353.398
"Mass TxV 50/90, 18%",1,txvs,1725788.0932
"Mass TxV 50/90, 18%",1,vaccinations,13558487.056
"Mass TxV 50/90, 18%",1,yld,127793.64748855685
"Mass TxV 50/90, 18%",1,yll,1798158.0387709662
"Mass TxV 50/90, 18%",2,ablations,967144.2766
"Mass TxV 50/90, 18%",2,asr_cancer_incidence,752.7406642737403
"Mass TxV 50/90, 18%",2,cancer_deaths,79408.88023630982
"Mass TxV 50/90, 18%",2,cancer_incidence,709.3363395929337
"Mass TxV 50/90, 18%",2,cancer_incidence_no_hiv,672.8010724782944
"Mass TxV 50/90, 18%",2,cancer_incidence_with_hiv,4197.048664808273
"Mass TxV 50/90, 18%",2,cancer_treatments,117058.1154
"Mass TxV 50/90, 18%",2,cancers,85404.75703430276
"Mass TxV 50/90, 18%",2,cancers_no_hiv,80385.85979589737
"Mass TxV 50/90, 18%",2,cancers_with_hiv,4381.488067386863
"Mass TxV 50/90, 18%",2,dalys,1735041.17543853
"Mass TxV 50/90, 18%",2,excisions,0.0
"Mass TxV 50/90, 18%",2,leeps,47359.3902
"Mass TxV 50/90, 18%",2,screens,7519420.161
"Mass TxV 50/90, 18%",2,txvs,1554222.0004
"Mass TxV 50/90, 18%",2,vaccinations,13560869.9184
"Mass TxV 50/90, 18%",2,yld,109814.5031309678
"Mass TxV 50/90, 18%",2,yll,1625226.672307562
"Mass TxV 50/90, 18%",3,ablations,1354061.5588
"Mass TxV 50/90, 18%",3,asr_cancer_incidence,1034.3868925009626
"Mass TxV 50/90, 18%",3,cancer_deaths,105876.52275628499
"Mass TxV 50/90, 18%",3,cancer_incidence,987.4995176792145
"Mass TxV 50/90, 18%",3,cancer_incidence_no_hiv,946.042073726654
"Mass TxV 50/90, 18%",3,cancer_incidence_with_hiv,4777.021611213684
"Mass TxV 50/90, 18%",3,cancer_treatments,133142.43660000002
"Mass TxV 50/90, 18%",3,cancers,120593.6746115433
"Mass TxV 50/90, 18%",3,cancers_no_hiv,114460.79100806596
"Mass TxV 50/90, 18%",3,cancers_with_hiv,5176.768338993938
"Mass TxV 50/90, 18%",3,dalys,2372079.4700598842
"Mass TxV 50/90, 18%",3,excisions,0.0
"Mass TxV 50/90, 18%",3,leeps,68805.15179999999
"Mass TxV 50/90, 18%",3,screens,8834164.4902
"Mass TxV 50/90, 18%",3,txvs,1839569.7728
"Mass TxV 50/90, 18%",3,vaccinations,13522148.4044
"Mass TxV 50/90, 18%",3,yld,160305.629596769
"Mass TxV 50/90, 18%",3,yll,2211773.8404631154
"Mass TxV 50/90, 18%",4,ablations,836682.5602000001
"Mass TxV 50/90, 18%",4,asr_cancer_incidence,864.4478522048288
"Mass TxV 50/90, 18%",4,cancer_deaths,85890.26833047968
"Mass TxV 50/90, 18%",4,cancer_incidence,782.1257675886154
"Mass TxV 50/90, 18%",4,cancer_incidence_no_hiv,748.2344062328339
"Mass TxV 50/90, 18%",4,cancer_incidence_with_hiv,4079.5356380939484
"Mass TxV 50/90, 18%",4,cancer_treatments,90548.7712
"Mass TxV 50/90, 18%",4,cancers,90486.21368617748
"Mass TxV 50/90, 18%",4,cancers_no_hiv,85506.03533280295
"Mass TxV 50/90, 18%",4,cancers_with_hiv,4146.1804239616795
"Mass TxV 50/90, 18%",4,dalys,1613775.4216034391
"Mass TxV 50/90, 18%",4,excisions,0.0
"Mass TxV 50/90, 18%",4,leeps,37232.225
"Mass TxV 50/90, 18%",4,screens,7123865.0026
"Mass TxV 50/90, 18%",4,txvs,1799656.8276
"Mass TxV 50/90, 18%",4,vaccinations,13560869.918399999
"Mass TxV 50/90, 18%",4,yld,112928.99091858447
"Mass TxV 50/90, 18%",4,yll,1500846.4306848547
"Mass TxV 50/90, 18%",5,ablations,1864887.6858
"Mass TxV 50/90, 18%",5,asr_cancer_incidence,1176.9401819088168
"Mass TxV 50/90, 18%",5,cancer_deaths,128793.69876347698
"Mass TxV 50/90, 18%",5,cancer_incidence,1158.4487583637238
"Mass TxV 50/90, 18%",5,cancer_incidence_no_hiv,1116.4131495952606
"Mass TxV 50/90, 18%",5,cancer_incidence_with_hiv,5298.492063999176
"Mass TxV 50/90, 18%",5,cancer_treatments,184373.9782
"Mass TxV 50/90, 18%",5,cancers,145283.10377287117
"Mass TxV 50/90, 18%",5,cancers_no_hiv,138903.00134887407
"Mass TxV 50/90, 18%",5,cancers_with_hiv,5412.075994624795
"Mass TxV 50/90, 18%",5,dalys,3136940.6265682876
"Mass TxV 50/90, 18%",5,excisions,0.0
"Mass TxV 50/90, 18%",5,leeps,89059.4822
"Mass TxV 50/90, 18%",5,screens,10507827.4684
"Mass TxV 50/90, 18%",5,txvs,1948883.5854
"Mass TxV 50/90, 18%",5,vaccinations,13545679.1706
"Mass TxV 50/90, 18%",5,yld,192742.539775926
"Mass TxV 50/90, 18%",5,yll,2944198.0867923615
"Mass TxV 50/90, 18%",6,ablations,800046.0508
"Mass TxV 50/90, 18%",6,asr_cancer_incidence,765.677713733015
"Mass TxV 50/90, 18%",6,cancer_deaths,77431.10579174971
"Mass TxV 50/90, 18%",6,cancer_incidence,708.5600465536118
"Mass TxV 50/90, 18%",6,cancer_incidence_no_hiv,677.4164932966232
"Mass TxV 50/90, 18%",6,cancer_incidence_with_hiv,3578.5716381073
"Mass TxV 50/90, 18%",6,cancer_treatments,93229.4914
"Mass TxV 50/90, 18%",6,cancers,83346.56092728586
"Mass TxV 50/90, 18%",6,cancers_no_hiv,78735.72768402827
"Mass TxV 50/90, 18%",6,cancers_with_hiv,3919.8085187751954
"Mass TxV 50/90, 18%",6,dalys,1563649.9164469556
"Mass TxV 50/90, 18%",6,excisions,0.0
"Mass TxV 50/90, 18%",6,leeps,32764.358
"Mass TxV 50/90, 18%",6,screens,7128928.5852
"Mass TxV 50/90, 18%",6,txvs,1662642.2396
"Mass TxV 50/90, 18%",6,vaccinations,13561465.634
"Mass TxV 50/90, 18%",6,yld,105800.06566057257
"Mass TxV 50/90, 18%",6,yll,1457849.850786383
"Mass TxV 50/90, 18%",7,ablations,1092542.4104
"Mass TxV 50/90, 18%",7,asr_cancer_incidence,821.2013052288469
"Mass TxV 50/90, 18%",7,cancer_deaths,85762.18721463505
"Mass TxV 50/90, 18%",7,cancer_incidence,787.070818066597
"Mass TxV 50/90, 18%",7,cancer_incidence_no_hiv,752.1331137418747
"Mass TxV 50/90, 18%",7,cancer_incidence_with_hiv,4264.164656162262
"Mass TxV 50/90, 18%",7,cancer_treatments,110505.2438
"Mass TxV 50/90, 18%",7,cancers,96446.34552171775
"Mass TxV 50/90, 18%",7,cancers_no_hiv,91409.57663373632
"Mass TxV 50/90, 18%",7,cancers_with_hiv,4342.766551478338
"Mass TxV 50/90, 18%",7,dalys,1937303.1338942852
"Mass TxV 50/90, 18%",7,excisions,0.0
"Mass TxV 50/90, 18%",7,leeps,50933.6838
"Mass TxV 50/90, 18%",7,screens,7948037.5352
"Mass TxV 50/90, 18%",7,txvs,1611410.698
"Mass TxV 50/90, 18%",7,vaccinations,13537934.8678
"Mass TxV 50/90, 18%",7,yld,127260.62314508679
"Mass TxV 50/90, 18%",7,yll,1810042.5107491985
"Mass TxV 50/90, 18%",8,ablations,1125902.484
"Mass TxV 50/90, 18%",8,asr_cancer_incidence,839.1942372865219
"Mass TxV 50/90, 18%",8,cancer_deaths,88535.24343764823
"Mass TxV 50/90, 18%",8,cancer_incidence,796.9394044876099
"Mass TxV 50/90, 18%",8,cancer_incidence_no_hiv,761.7184958457947
"Mass TxV 50/90, 18%",8,cancer_incidence_with_hiv,4325.291273117065
"Mass TxV 50/90, 18%",8,cancer_treatments,135525.299
"Mass TxV 50/90, 18%",8,cancers,96598.2531167147
"Mass TxV 50/90, 18%",8,cancers_no_hiv,91412.55551070876
"Mass TxV 50/90, 18%",8,cancers_with_hiv,4512.545516430422
"Mass TxV 50/90, 18%",8,dalys,2040150.0443494045
"Mass TxV 50/90, 18%",8,excisions,0.0
"Mass TxV 50/90, 18%",8,leeps,53018.6884
"Mass TxV 50/90, 18%",8,screens,8089519.9902
"Mass TxV 50/90, 18%",8,txvs,1622729.2944
"Mass TxV 50/90, 18%",8,vaccinations,13576358.524
"Mass TxV 50/90, 18%",8,yld,125482.91241250913
"Mass TxV 50/90, 18%",8,yll,1914667.1319368954
"Mass TxV 50/90, 18%",9,ablations,599885.6092
"Mass TxV 50/90, 18%",9,asr_cancer_incidence,755.5092238818276
"Mass TxV 50/90, 18%",9,cancer_deaths,74336.36363904415
"Mass TxV 50/90, 18%",9,cancer_incidence,676.225803911686
"Mass TxV 50/90, 18%",9,cancer_incidence_no_hiv,639.6048119664192
"Mass TxV 50/90, 18%",9,cancer_incidence_with_hiv,4176.795130252838
"Mass TxV 50/90, 18%",9,cancer_treatments,87570.1932
"Mass TxV 50/90, 18%",9,cancers,76495.83244049223
"Mass TxV 50/90, 18%",9,cancers_no_hiv,71542.46202529741
"Mass TxV 50/90, 18%",9,cancers_with_hiv,4360.638005208796
"Mass TxV 50/90, 18%",9,dalys,1326076.3192285257
"Mass TxV 50/90, 18%",9,excisions,0.0
"Mass TxV 50/90, 18%",9,leeps,26807.202
"Mass TxV 50/90, 18%",9,screens,6501342.2006
"Mass TxV 50/90, 18%",9,txvs,1754680.2998
"Mass TxV 50/90, 18%",9,vaccinations,13538828.4412
"Mass TxV 50/90, 18%",9,yld,93206.1764817485
"Mass TxV 50/90, 18%",9,yll,1232870.142746777
"Mass TxV 50/90, 35%",0,ablations,432191.6678
"Mass TxV 50/90, 35%",0,asr_cancer_incidence,586.5878386963473
"Mass TxV 50/90, 35%",0,cancer_deaths,58275.872446191184
"Mass TxV 50/90, 35%",0,cancer_incidence,518.578948572278
"Mass TxV 50/90, 35%",0,cancer_incidence_no_hiv,492.0180288553238
"Mass TxV 50/90, 35%",0,cancer_incidence_with_hiv,3219.946967601776
"Mass TxV 50/90, 35%",0,cancer_treatments,59571.56
"Mass TxV 50/90, 35%",0,cancers,57742.70781555296
"Mass TxV 50/90, 35%",0,cancers_no_hiv,54034.38106689594
"Mass TxV 50/90, 35%",0,cancers_with_hiv,3216.8641142815527
"Mass TxV 50/90, 35%",0,dalys,947196.0996793256
"Mass TxV 50/90, 35%",0,excisions,0.0
"Mass TxV 50/90, 35%",0,leeps,19658.6148
"Mass TxV 50/90, 35%",0,screens,5890137.995
"Mass TxV 50/90, 35%",0,txvs,3131081.1936
"Mass TxV 50/90, 35%",0,vaccinations,13546572.743999999
"Mass TxV 50/90, 35%",0,yld,67849.79088919792
"Mass TxV 50/90, 35%",0,yll,879346.3087901276
"Mass TxV 50/90, 35%",1,ablations,957612.827
"Mass TxV 50/90, 35%",1,asr_cancer_incidence,778.838610618742
"Mass TxV 50/90, 35%",1,cancer_deaths,80055.23264650884
"Mass TxV 50/90, 35%",1,cancer_incidence,724.955766916275
"Mass TxV 50/90, 35%",1,cancer_incidence_no_hiv,685.2609918117523
"Mass TxV 50/90, 35%",1,cancer_incidence_with_hiv,4200.873685121536
"Mass TxV 50/90, 35%",1,cancer_treatments,105739.519
"Mass TxV 50/90, 35%",1,cancers,86599.16761115307
"Mass TxV 50/90, 35%",1,cancers_no_hiv,81216.88299327386
"Mass TxV 50/90, 35%",1,cancers_with_hiv,4715.088789272664
"Mass TxV 50/90, 35%",1,dalys,1678359.2671433673
"Mass TxV 50/90, 35%",1,excisions,0.0
"Mass TxV 50/90, 35%",1,leeps,45572.2434
"Mass TxV 50/90, 35%",1,screens,7711836.2998
"Mass TxV 50/90, 35%",1,txvs,3350304.5344
"Mass TxV 50/90, 35%",1,vaccinations,13521254.831
"Mass TxV 50/90, 35%",1,yld,111065.03970998806
"Mass TxV 50/90, 35%",1,yll,1567294.2274333793
"Mass TxV 50/90, 35%",2,ablations,882254.8036
"Mass TxV 50/90, 35%",2,asr_cancer_incidence,683.5692367478844
"Mass TxV 50/90, 35%",2,cancer_deaths,71908.82178222199
"Mass TxV 50/90, 35%",2,cancer_incidence,640.2725661993027
"Mass TxV 50/90, 35%",2,cancer_incidence_no_hiv,605.3909668922424
"Mass TxV 50/90, 35%",2,cancer_incidence_with_hiv,3883.1506242752075
"Mass TxV 50/90, 35%",2,cancer_treatments,95612.3538
"Mass TxV 50/90, 35%",2,cancers,76930.70341179069
"Mass TxV 50/90, 35%",2,cancers_no_hiv,72272.21380928376
"Mass TxV 50/90, 35%",2,cancers_with_hiv,4149.159005778727
"Mass TxV 50/90, 35%",2,dalys,1549224.5349701105
"Mass TxV 50/90, 35%",2,excisions,0.0
"Mass TxV 50/90, 35%",2,leeps,44678.67
"Mass TxV 50/90, 35%",2,screens,7374661.2702
"Mass TxV 50/90, 35%",2,txvs,3045298.1472
"Mass TxV 50/90, 35%",2,vaccinations,13554019.189
"Mass TxV 50/90, 35%",2,yld,98498.65692159062
"Mass TxV 50/90, 35%",2,yll,1450725.8780485198
"Mass TxV 50/90, 35%",3,ablations,1053225.1808
"Mass TxV 50/90, 35%",3,asr_cancer_incidence,902.9768416122137
"Mass TxV 50/90, 35%",3,cancer_deaths,91221.92038462499
"Mass TxV 50/90, 35%",3,cancer_incidence,842.8339186906815
"Mass TxV 50/90, 35%",3,cancer_incidence_no_hiv,804.5146858692169
"Mass TxV 50/90, 35%",3,cancer_incidence_with_hiv,4200.636914014816
"Mass TxV 50/90, 35%",3,cancer_treatments,105143.8034
"Mass TxV 50/90, 35%",3,cancers,100747.41161762235
"Mass TxV 50/90, 35%",3,cancers_no_hiv,95275.77083015637
"Mass TxV 50/90, 35%",3,cancers_with_hiv,4649.560067524902
"Mass TxV 50/90, 35%",3,dalys,1900732.654969397
"Mass TxV 50/90, 35%",3,excisions,0.0
"Mass TxV 50/90, 35%",3,leeps,40806.5186
"Mass TxV 50/90, 35%",3,screens,8070159.2332
"Mass TxV 50/90, 35%",3,txvs,3530210.6456
"Mass TxV 50/90, 35%",3,vaccinations,13575167.0928
"Mass TxV 50/90, 35%",3,yld,130122.08703569233
"Mass TxV 50/90, 35%",3,yll,1770610.5679337047
"Mass TxV 50/90, 35%",4,ablations,701157.2612
"Mass TxV 50/90, 35%",4,asr_cancer_incidence,783.1119014167914
"Mass TxV 50/90, 35%",4,cancer_deaths,77883.85135530138
"Mass TxV 50/90, 35%",4,cancer_incidence,699.4138727784157
"Mass TxV 50/90, 35%",4,cancer_incidence_no_hiv,666.9044035673141
"Mass TxV 50/90, 35%",4,cancer_incidence_with_hiv,3867.053932905197
"Mass TxV 50/90, 35%",4,cancer_treatments,84293.7574
"Mass TxV 50/90, 35%",4,cancers,80403.72848115892
"Mass TxV 50/90, 35%",4,cancers_no_hiv,75712.47102112976
"Mass TxV 50/90, 35%",4,cancers_with_hiv,3925.7656579979407
"Mass TxV 50/90, 35%",4,dalys,1384197.3485591062
"Mass TxV 50/90, 35%",4,excisions,0.0
"Mass TxV 50/90, 35%",4,leeps,30381.4956
"Mass TxV 50/90, 35%",4,screens,6932342.4372
"Mass TxV 50/90, 35%",4,txvs,3498339.861
"Mass TxV 50/90, 35%",4,vaccinations,13518574.1108
